ID,degr_class,orig_species,canopy_width,canopy_length,height,species,plot_size,bsd,yc,yc_lc,yc_uc,area,vol
INT3,Intact,L.americanum,63,96,98,L.americanum,10,None,0.7401493048689616,0.41633398398879096,5.674478003995373,0.4963912742212722,0.48646344873684677
INT3,Intact,S.longispina,87,147,132,S.longispina,10,None,0.672677665063128,0.8548611993510585,2.298315355632354,1.075131545874767,1.4191736405546924
INT3,Intact,P.afra,126,415,208,P.afra,10,edge,9.910791736944972,7.846043458414771,54.71582938105037,5.746777996533214,11.953298232789086
INT3,Intact,L.americanum,112,151,119,L.americanum,10,None,1.3389578907600659,0.7531638135525371,10.265343829160505,1.3581301391009526,1.6161748655301336
INT3,Intact,L.americanum,59,75,119,L.americanum,10,None,0.7548203693338054,0.42458645775026554,5.7869561648925085,0.35256523554911456,0.4195526303034463
INT3,Intact,L.americanum,61,50,99,L.americanum,10,None,0.5500523987570117,0.30940447430081913,4.217068390470423,0.241922269280499,0.239503046587694
INT3,Intact,L.americanum,266,176,164,L.americanum,10,None,2.7341089426619645,1.5379362802473553,20.96150189374173,3.835963169849477,6.290979598553142
INT3,Intact,C.ovata,119,131,117,C.ovata,10,None,1.3332517108585875,0.583297623500632,12.915875948942567,1.227184630308513,1.4358060174609601
INT3,Intact,C.ovata,79,129,126,C.ovata,10,None,1.115966416528826,0.48823530723136144,10.810924660123005,0.8494866535306801,1.0703531834486568
INT3,Intact,G.robusta,113,223,50,G.robusta,10,None,2.046152762542815,2.3871782229666176,7.587816494429605,2.216707776372958,1.108353888186479
INT3,Intact,E.undulata,49,76,75,E.undulata,10,None,0.1946851604258934,0.20279704211030564,0.8152441092834286,0.30679615757712825,0.23009711818284617
INT3,Intact,E.undulata,157,188,177,E.undulata,10,None,2.7270711109576227,2.84069907391419,11.419610277135043,2.337050409959532,4.136579225628372
INT3,Intact,C.perforata,81,105,25,C.perforata,10,None,0.05531894283786117,0.07721602437784789,0.17287169636831617,0.679290871522453,0.16982271788061326
INT3,Intact,C.ovata,74,72,113,C.ovata,10,None,0.5272625726989704,0.23067737555579956,5.107856173021276,0.4185386812745002,0.4729487098401852
INT3,Intact,C.ovata,22,21,58,C.ovata,10,None,0.02470361368338126,0.010807830986479302,0.239316257557756,0.036305030103047045,0.021056917459767285
INT3,Intact,E.undulata,41,55,32,E.undulata,10,None,0.09801036835998715,0.10209413370831995,0.4104184175074461,0.18095573684677208,0.057905835790967065
INT3,Intact,S.longispina,195,212,106,S.longispina,10,None,1.8503952758758482,2.351543996425557,6.3221838592424815,3.2525105092155977,3.4476611397685333
INT3,Intact,C.ovata,31,41,81,C.ovata,10,None,0.09781661154053002,0.042794767548981885,0.9475984242988846,0.10178760197630929,0.08244795760081051
INT3,Intact,C.ovata,42,43,73,C.ovata,10,None,0.1081508488911173,0.04731599638986382,1.047711348632699,0.1418625432636641,0.10355965658247478
INT3,Intact,C.ovata,42,46,20,C.ovata,10,None,0.014044903559647296,0.006144645307345692,0.13606000323408318,0.152053084433746,0.030410616886749196
INT3,Intact,C.ovata,61,67,62,C.ovata,10,None,0.1611175789883708,0.07048894080741223,1.5608265464498425,0.3216990877275948,0.19945343439110877
INT3,Intact,P.afra,83,67,5,P.afra,10,None,0.026717838963955177,0.021151622513131185,0.14750473594683589,0.4417864669110647,0.022089323345553236
INT3,Intact,L.americanum,124,176,77,L.americanum,10,None,1.0343316129065279,0.581811532259922,7.929875698950047,1.7671458676442588,1.3607023180860793
INT3,Intact,L.americanum,41,67,71,L.americanum,10,None,0.4051066796509525,0.2278725073036608,3.105817877323969,0.2290221044466959,0.1626056941571541
INT3,Intact,L.ferocissimum,185,231,132,L.ferocissimum,10,None,2.159269190821441,1.2145889198370607,16.55439712963105,3.3979466141227204,4.485289530641991
INT3,Intact,C.ovata,69,51,81,C.ovata,10,None,0.22377295079297305,0.0979006659719257,2.1678004608069266,0.2827433388230814,0.2290221044466959
INT3,Intact,S.longispina,192,195,125,S.longispina,10,None,1.9906686940224232,2.5298081319868295,6.801451371243279,2.940707438346811,3.675884297933514
INT3,Intact,C.perforata,116,96,49,C.perforata,10,None,0.1535338664306095,0.21430768855939247,0.4797933325956547,0.882473376393373,0.43241195443275277
INT3,Intact,A.ferox,8,10,11,A.ferox,10,None,0.0002778722339309668,0.00017367014620685425,0.0019451056375167676,0.0063617251235193305,0.0006997897635871264
INT3,Intact,C.ovata,26,34,51,C.ovata,10,None,0.0344078035902895,0.015053414070751656,0.33332559728092953,0.07068583470577035,0.036049775699942874
INT3,Intact,C.ovata,67,61,81,C.ovata,10,None,0.24843576707133075,0.1086906480937072,2.406721493503517,0.3216990877275948,0.2605762610593518
INT3,Intact,E.undulata,285,173,145,E.undulata,10,None,5.696617482456432,5.93397654422545,23.854585707786306,4.118706508672558,5.97212443757521
INT3,Intact,C.ovata,82,81,89,C.ovata,10,None,0.42809875958930227,0.18729320732031973,4.147206733521366,0.52168109508267,0.46429617462357636
INT3,Intact,P.afra,194,127,199,P.afra,10,edge,3.563438841937329,2.8210557498670523,19.673151939862336,2.0232053038659115,4.026178554693164
INT3,Intact,C.ovata,52,40,41,C.ovata,10,None,0.04828746070764911,0.021125764059596486,0.4677847756053508,0.16619025137490004,0.06813800306370903
INT3,Intact,C.ovata,22,27,34,C.ovata,10,None,0.01284995878845836,0.005621856969950532,0.12448397576319037,0.047143524757931835,0.016028798417696825
INT3,Intact,C.ovata,74,117,76,C.ovata,10,None,0.42852909530490857,0.1874814791958975,4.151375610766302,0.7163027599725578,0.5443900975791439
INT3,Intact,C.ovata,15,17,47,C.ovata,10,None,0.010887539266079698,0.004763298428909869,0.1054730366401471,0.020106192982974676,0.0094499107019981
INT3,Intact,C.ovata,32,43,59,C.ovata,10,None,0.06254142107636816,0.027361871720911073,0.6058700166773167,0.11044661672776618,0.06516350386938204
INT3,Intact,C.ovata,8,9,15,C.ovata,10,None,0.000614303983971859,0.00026875799298768833,0.005951069844727385,0.0056745017305465635,0.0008511752595819846
INT3,Intact,L.americanum,84,104,126,L.americanum,10,None,1.0566684751922888,0.5943760172956625,8.101124976474214,0.6939778171779853,0.8744120496442614
INT3,Intact,C.ovata,27,43,35,C.ovata,10,None,0.02400143986990308,0.010500629943082597,0.2325139487396861,0.09621127501618741,0.033673946255665596
INT3,Intact,L.ferocissimum,88,105,82,L.ferocissimum,10,None,0.7499893610550044,0.42186901559344003,5.749918434755034,0.7313824047097888,0.5997335718620268
INT3,Intact,C.ovata,52,58,92,C.ovata,10,None,0.2388804837341871,0.10451021163370686,2.314154686174938,0.23758294442772812,0.21857630887350987
INT3,Intact,C.ovata,15,24,25,C.ovata,10,None,0.00539480457344781,0.0023602270008834165,0.052262169305275656,0.029864765163187968,0.007466191290796992
INT3,Intact,C.ovata,77,78,76,C.ovata,10,None,0.305522789150823,0.13366622025348504,2.959752019898598,0.4717297718905924,0.3585146266368502
INT3,Intact,C.ovata,59,96,88,C.ovata,10,None,0.38742489097292576,0.16949838980065504,3.753178631300219,0.4717297718905924,0.4151221992637213
INT3,Intact,C.ovata,39,51,74,C.ovata,10,None,0.12128762467987757,0.05306333579744644,1.174973864086314,0.15904312808798327,0.11769191478510761
INT3,Intact,C.ovata,18,26,34,C.ovata,10,None,0.010793875913149818,0.004722320712003045,0.10456567290863887,0.0380132711084365,0.01292451217686841
INT3,Intact,C.ovata,16,21,25,C.ovata,10,None,0.004953792902843305,0.002167284394993946,0.047989868746294524,0.02688025214227767,0.006720063035569417
INT3,Intact,S.longispina,67,61,50,S.longispina,10,None,0.0562089027183985,0.07143214720463142,0.19204708428786155,0.3216990877275948,0.1608495438637974
INT3,Intact,S.longispina,78,43,34,S.longispina,10,None,0.03185496859872699,0.040482355927548876,0.10883780937898387,0.28747536275755103,0.09774162333756735
INT3,Intact,G.robusta,16,24,23,G.robusta,10,None,0.007117953612691248,0.008304279214806457,0.02639574464706338,0.031415926535897934,0.007225663103256525
INT3,Intact,L.americanum,81,134,115,L.americanum,10,None,1.0958609986803234,0.616421811757682,8.40160098988248,0.9076257525761761,1.0437696154626024
INT3,Intact,C.ovata,58,167,102,C.ovata,10,None,0.9000283658929796,0.3937624100781786,8.719024794588242,0.9940195505498954,1.0138999415608934
INT3,Intact,L.americanum,89,80,89,L.americanum,10,None,0.7182486529402776,0.40401486727890623,5.506573005875462,0.560793923619863,0.4991065920216781
INT3,Intact,C.ovata,87,89,111,C.ovata,10,None,0.6933331845823985,0.3033332682547993,6.716665225641986,0.608212337734984,0.6751156948858322
INT3,Intact,C.ovata,91,101,121,C.ovata,10,None,0.918012363088574,0.4016304088512511,8.893244767420562,0.7238229473870883,0.8758257663383769
INT3,Intact,C.ovata,55,58,85,C.ovata,10,None,0.21949972358555905,0.09603112906868208,2.1264035722351036,0.25071872871055045,0.21311091940396784
INT3,Intact,C.ovata,84,78,93,C.ovata,10,None,0.4551399314779911,0.1991237200216211,4.40916808619304,0.5152997350050659,0.47922875355471123
INT3,Intact,S.longispina,222,231,136,S.longispina,10,None,3.1381870628094997,3.9881127256537394,10.722139131265791,4.029269292815674,5.479806238229316
INT3,Intact,C.ovata,32,37,77,C.ovata,10,None,0.08410827797228275,0.0367973716128737,0.8147989428564891,0.09348201639838127,0.07198115262675359
INT3,Intact,L.americanum,66,146,105,L.americanum,10,None,1.0022729317508288,0.5637785241098413,7.684092476756355,0.882473376393373,0.9265970452130416
INT3,Intact,L.americanum,83,101,97,L.americanum,10,None,0.8306933604710973,0.4672650152649923,6.36864909694508,0.6647610054996002,0.6448181753346122
INT3,Intact,C.ovata,72,76,101,C.ovata,10,None,0.44937907301874547,0.19660334444570113,4.353359769869097,0.4300840342764427,0.4343848746192071
INT3,Intact,C.ovata,11,14,15,C.ovata,10,None,0.0011474106941405512,0.0005019921786864911,0.01111554109948659,0.01227184630308513,0.0018407769454627694
INT3,Intact,S.longispina,41,37,24,S.longispina,10,None,0.00786968014457974,0.010001051850403418,0.026888073827314108,0.11945906065275187,0.02867017455666045
INT3,Intact,S.longispina,66,178,185,S.longispina,10,edge,1.0873394523552251,1.3818272207014317,3.7150764622136854,1.168986626400762,2.16262525884141
INT3,Intact,E.undulata,142,71,105,E.undulata,10,None,0.7783121040045535,0.8107417750047433,3.259181935519068,0.8908182318794708,0.9353591434734444
INT3,Intact,L.americanum,129,159,129,L.americanum,10,None,1.549082272412706,0.8713587782321472,11.876297421830747,1.6286016316209486,2.100896104791024
INT3,Intact,P.afra,194,233,157,P.afra,10,None,4.876048706642747,3.8602052260921744,26.919852234590163,3.5800215433523337,5.620633823063164
INT3,Intact,C.ovata,32,35,43,C.ovata,10,None,0.031206733917977944,0.01365294608911535,0.30231523483041134,0.08814130888727864,0.037900762821529814
INT3,Intact,C.ovata,43,47,92,C.ovata,10,None,0.17258275009614354,0.0755049531670628,1.6718953915563908,0.15904312808798327,0.1463196778409446
INT3,Intact,C.ovata,32,22,28,C.ovata,10,None,0.010981512019698804,0.004804411508618226,0.10638339769083217,0.05725552611167398,0.016031547311268716
INT3,Intact,C.ovata,10,15,23,C.ovata,10,None,0.0022932433772845143,0.001003293977561975,0.022215795217443737,0.01227184630308513,0.00282252464970958
INT3,Intact,L.americanum,74,83,103,L.americanum,10,None,0.7638638564834598,0.4296734192719462,5.856289566373192,0.4839819832395926,0.4985014427367804
INT3,Intact,C.ovata,23,25,54,C.ovata,10,None,0.02629522764885475,0.011504162096373952,0.2547350178482804,0.04523893421169302,0.02442902447431423
INT3,Intact,L.americanum,101,60,92,L.americanum,10,None,0.7089429098058694,0.3987803867658016,5.435228975178332,0.5089576448356314,0.4682410332487809
INT3,Intact,L.americanum,39,74,52,L.americanum,10,None,0.32307930103384364,0.18173210683153707,2.476941307926135,0.25071872871055045,0.13037373892948623
INT3,Intact,L.americanum,35,62,52,L.americanum,10,None,0.28375820734695484,0.15961399163266213,2.1754795896599877,0.18474528298516477,0.09606754715228569
INT3,Intact,C.ovata,42,55,64,C.ovata,10,None,0.10823556958398192,0.04735306169299209,1.048532080344825,0.18474528298516477,0.11823698111050546
INT3,Intact,C.ovata,22,28,51,C.ovata,10,None,0.025608452306171963,0.011203697883950234,0.24808188171604093,0.04908738521234052,0.025034566458293665
INT3,Intact,C.ovata,33,36,38,C.ovata,10,None,0.026790029577317936,0.011720637940076597,0.25952841153026757,0.09348201639838127,0.035523166231384885
INT3,Intact,C.ovata,34,42,71,C.ovata,10,None,0.08624715617342915,0.037733130825875254,0.835519325430095,0.11341149479459152,0.08052216130415998
INT3,Intact,C.ovata,32,34,64,C.ovata,10,None,0.05800440456972025,0.02537692699925261,0.561917669269165,0.08552985999398212,0.05473911039614856
INT3,Intact,C.ovata,66,97,107,C.ovata,10,None,0.5769442887364032,0.25241312632217644,5.589147797133907,0.52168109508267,0.558198771738457
INT3,Intact,C.ovata,69,101,72,C.ovata,10,None,0.32508290828832437,0.1422237723761419,3.1492406740431425,0.5674501730546564,0.4085641245993526
INT3,Intact,C.ovata,59,77,74,C.ovata,10,None,0.23674273312042135,0.10357494574018435,2.293445227104082,0.36316811075498007,0.26874440195868526
INT3,Intact,C.ovata,81,113,133,C.ovata,10,None,1.08809471384861,0.47604143730876686,10.54091754040841,0.7389811319406591,0.9828449054810766
INT3,Intact,L.ferocissimum,123,129,103,L.ferocissimum,10,None,1.142067350967675,0.6424128849193174,8.755849690752177,1.246898124209789,1.2843050679360826
INT3,Intact,C.ovata,69,71,93,C.ovata,10,None,0.35930067577592023,0.1571940456519651,3.4807252965792275,0.38484510006474965,0.35790594306021717
INT3,Intact,C.ovata,43,68,93,C.ovata,10,None,0.2466913046921365,0.1079274458028097,2.3898220142050723,0.241922269280499,0.22498771043086407
INT3,Intact,L.ferocissimum,138,154,163,L.ferocissimum,10,None,1.9121612064226605,1.0755906786127467,14.659902582573732,1.674154725098001,2.7288722019097413
INT3,Intact,C.ovata,41,58,81,C.ovata,10,None,0.1638562401883512,0.07168710508240365,1.5873573268246526,0.19244218498645976,0.1558781698390324
INT3,Intact,C.ovata,19,23,44,C.ovata,10,None,0.0152000643281965,0.006650028143585969,0.1472506231794036,0.03463605900582747,0.015239865962564087
INT3,Intact,L.ferocissimum,62,66,92,L.ferocissimum,10,None,0.5833614722619332,0.3281408281473375,4.472437954008155,0.3216990877275948,0.2959631607093872
INT3,Intact,C.ovata,37,42,59,C.ovata,10,None,0.06803374632215897,0.029764764015944554,0.6590769174959151,0.12254174844408687,0.07229963158201125
INT3,Intact,C.ovata,19,44,52,C.ovata,10,None,0.03842778448498754,0.016812155712182048,0.37226916219831685,0.07793113276311181,0.04052418903681814
INT3,Intact,C.ovata,36,48,50,C.ovata,10,None,0.05747144146883248,0.02514375564261421,0.5567545892293148,0.13854423602330987,0.06927211801165493
INT3,Intact,C.perforata,63,53,31,C.perforata,10,None,0.03991164419861427,0.05571000336056575,0.12472388812066959,0.2642079421669016,0.0819044620717395
INT3,Intact,C.ovata,12,14,16,C.ovata,10,None,0.0013574362264088483,0.0005938783490538711,0.01315016344333572,0.013273228961416876,0.0021237166338267
INT3,Intact,C.perforata,62,72,42,C.perforata,10,None,0.07049499995143782,0.09839927076554864,0.22029687484824323,0.35256523554911456,0.1480773989306281
INT3,Intact,C.ovata,52,46,66,C.ovata,10,None,0.11567397444513793,0.05060736381974784,1.1205916274372738,0.18857409903172734,0.12445890536094005
INT3,Intact,C.ovata,48,73,62,C.ovata,10,edge,0.14708726631411806,0.06435067901242665,1.4249078924180187,0.28747536275755103,0.17823472490968162
INT3,Intact,P.afra,113,157,152,P.afra,10,edge,1.998088895025791,1.5818203752287512,11.031115774621554,1.4313881527918495,2.175709992243611
INT3,Intact,P.afra,315,501,185,P.afra,10,None,19.223695555787824,15.218758981665362,106.13081921424528,13.074051987179283,24.18699617628167
INT3,Intact,L.ferocissimum,176,221,167,L.ferocissimum,10,None,2.53437307960483,1.425584857277717,19.4301936103037,3.0946454783727106,5.168057948882427
INT3,Intact,E.undulata,314,324,255,E.undulata,10,None,13.48654109953802,14.048480312018771,56.474890854315454,7.9922902505487725,20.38034013889937
INT3,Intact,S.longispina,171,122,104,S.longispina,10,None,0.8558876361695851,1.087690537632181,2.9242827569127487,1.6856411732376884,1.753066820167196
INT3,Intact,L.ferocissimum,142,236,110,L.ferocissimum,10,None,1.7046743554861192,0.9588793249609422,13.069170058726916,2.8055207794720247,3.0860728574192273
INT3,Intact,E.undulata,263,234,242,E.undulata,10,None,7.045201619287379,7.3387516867576865,29.501781780765896,4.850010373566008,11.737025104029739
INT3,Intact,L.americanum,43,44,73,L.americanum,10,None,0.34514803993634596,0.19414577246419462,2.6461349728453194,0.14861696746888214,0.10849038625228397
INT3,Intact,P.afra,91,271,82,P.afra,10,edge,1.9412214908355123,1.5368003469114473,10.717160313987725,2.5730429231063803,2.1098951969472317
INT3,Intact,L.americanum,36,38,52,L.americanum,10,None,0.22544438311322607,0.1268124655011897,1.7284069372014,0.10752100856911068,0.05591092445593755
INT3,Intact,L.americanum,36,28,56,L.americanum,10,None,0.21222787052861447,0.11937817717234565,1.627080340719378,0.0804247719318987,0.045037872281863275
INT7,Intact,P.afra,192,142,152,P.afra,10,None,2.980535418812103,2.359590539892915,16.455039291358485,2.1903969378991435,3.329403345606698
INT7,Intact,P.afra,205,322,147,P.afra,10,None,6.807696848468869,5.389426671704522,37.58415968425521,5.453196163055248,8.016198359691213
INT7,Intact,P.afra,192,310,126,P.afra,10,None,5.375133528860853,4.2553140436815085,29.675216357252626,4.948086969220263,6.2345895812175325
INT7,Intact,P.pyracantha,105,84,158,P.pyracantha,10,None,1.328823918626939,0.7197796225895919,10.519856022463266,0.7013801948680062,1.1081807078914498
INT7,Intact,S.refracta,145,95,182,S.refracta,10,None,1.0277880999102802,1.3061473769693146,3.511609341360124,1.1309733552923256,2.0583715066320325
INT7,Intact,G.robusta,185,177,175,G.robusta,10,edge included all ,2.4948266471665597,2.9106310883609865,9.251648816575992,2.5730429231063803,4.502825115436166
